GOV_ID,Name,State,Census_State,Total_Expenditure,Population,Per_Capita,Latitude,Longitude
311079169502,HALL COUNTY,NE,31,6340000,,,,
311093186387,HOWARD COUNTY,NE,31,1844000,,,,
311097169503,JOHNSON COUNTY,NE,31,2896000,,,,
311113130183,LOGAN COUNTY,NE,31,451000,,,,
311141130186,PLATTE COUNTY,NE,31,8480000,,,,
311149169514,ROCK COUNTY,NE,31,252000,,,,
311155184117,SAUNDERS COUNTY,NE,31,50665000,,,,
311157184118,SCOTTS BLUFF COUNTY,NE,31,11103000,,,,
311159130187,SEWARD COUNTY,NE,31,7031000,,,,
311169169519,THAYER COUNTY,NE,31,1800000,,,,
311173193668,THURSTON COUNTY,NE,31,380000,,,,
311175169520,VALLEY COUNTY,NE,31,8592000,,,,
311177130189,WASHINGTON COUNTY,NE,31,16419000,,,,
311179108371,WAYNE COUNTY,NE,31,1835000,,,,
312001169523,HASTINGS CITY,NE,31,12277000,,,,
312003169527,CLEARWATER VILLAGE,NE,31,3500000,,,,
312013208687,ALLIANCE CITY,NE,31,1970000,,,,
312019186394,KEARNEY CITY,NE,31,49036000,,,,
312019202127,RAVENNA CITY,NE,31,3525000,,,,
312023169547,DAVID CITY CITY,NE,31,13727000,,,,
312025169554,LOUISVILLE CITY,NE,31,3678000,,,,
312025169558,WEEPING WATER CITY,NE,31,459000,,,,
312027190790,LAUREL CITY,NE,31,2695000,,,,
312029208691,IMPERIAL CITY,NE,31,4890000,,,,
312031169564,VALENTINE CITY,NE,31,4451000,,,,
312033169565,SIDNEY CITY,NE,31,23633000,,,,
312037130212,SCHUYLER CITY,NE,31,385000,,,,
312039194920,WEST POINT CITY,NE,31,4058000,,,,
312041169575,BROKEN BOW CITY,NE,31,6340000,,,,
312043169580,SOUTH SIOUX CITY CITY,NE,31,39822000,,,,
312047169583,COZAD CITY,NE,31,3953000,,,,
312047169585,LEXINGTON CITY,NE,31,3000000,,,,
312047204890,GOTHENBURG CITY,NE,31,8499000,,,,
312053169591,FREMONT CITY,NE,31,97185000,,,,
312055130227,VALLEY CITY,NE,31,11292000,,,,
312055169594,RALSTON CITY,NE,31,30250000,,,,
312055208698,OMAHA CITY,NE,31,1316862000,,,,
312059190796,GENEVA CITY,NE,31,10095000,,,,
312065169602,CAMBRIDGE CITY,NE,31,185000,,,,
312067169606,BEATRICE CITY,NE,31,13045000,,,,
312067208705,WYMORE CITY,NE,31,1662000,,,,
312073169611,ELWOOD VILLAGE,NE,31,2000,,,,
312079169617,WOOD RIVER CITY,NE,31,4235000,,,,
312079184191,GRAND ISLAND CITY,NE,31,100665000,,,,
312081169618,AURORA CITY,NE,31,4785000,,,,
312087208706,TRENTON VILLAGE,NE,31,655000,,,,
312089204893,ONEILL CITY,NE,31,1380000,,,,
312095130245,ENDICOTT VILLAGE,NE,31,286000,,,,
312095208710,FAIRBURY CITY,NE,31,5685000,,,,
312099130248,MINDEN CITY,NE,31,4475000,,,,
312101190800,OGALLALA CITY,NE,31,6245000,,,,
312105208714,KIMBALL CITY,NE,31,4145000,,,,
312107169641,VERDIGRE VILLAGE,NE,31,1761000,,,,
312109169645,HALLAM VILLAGE,NE,31,6000,,,,
312109169646,LINCOLN CITY,NE,31,53889000,,,,
312111194957,NORTH PLATTE CITY,NE,31,31700000,,,,
312111213188,SUTHERLAND VILLAGE,NE,31,495000,,,,
312119169655,MADISON CITY,NE,31,1096000,,,,
312119169656,NORFOLK CITY,NE,31,42714000,,,,
312119169657,TILDEN CITY,NE,31,4045000,,,,
312121186415,CENTRAL CITY CITY,NE,31,4626000,,,,
312123169659,BAYARD CITY,NE,31,3691000,,,,
312125130258,GENOA CITY,NE,31,710000,,,,
312127108441,AUBURN CITY,NE,31,9525000,,,,
312129208719,LAWRENCE VILLAGE,NE,31,35000,,,,
312131108444,NEBRASKA CITY CITY,NE,31,13865000,,,,
312133130270,PAWNEE CITY CITY,NE,31,7927000,,,,
312137190804,HOLDREGE CITY,NE,31,2805000,,,,
312141184189,COLUMBUS CITY,NE,31,68245000,,,,
312145169682,MCCOOK CITY,NE,31,5985000,,,,
312147213189,FALLS CITY CITY,NE,31,29497000,,,,
312151130280,CRETE CITY,NE,31,17961000,,,,
312153108463,PAPILLION CITY,NE,31,103730000,,,,
312153169693,BELLEVUE CITY,NE,31,23312000,,,,
312153204900,GRETNA CITY,NE,31,53810000,,,,
312153208724,LAVISTA CITY,NE,31,94868000,,,,
312155169699,WAHOO CITY,NE,31,8835000,,,,
312157202131,TERRYTOWN CITY,NE,31,823000,,,,
312157208727,GERING CITY,NE,31,9230000,,,,
312157208729,SCOTTSBLUFF CITY,NE,31,2862000,,,,
312157225825,LYMAN VILLAGE,NE,31,520000,,,,
312159190807,MILFORD CITY,NE,31,749000,,,,
312159204902,SEWARD CITY,NE,31,14919000,,,,
312161184190,GORDON CITY,NE,31,2840000,,,,
312161208730,RUSHVILLE CITY,NE,31,470000,,,,
312163204903,LOUP CITY CITY,NE,31,895000,,,,
312169169715,DESHLER CITY,NE,31,1816000,,,,
312169190808,HEBRON CITY,NE,31,2615000,,,,
312173204904,WALTHILL VILLAGE,NE,31,772000,,,,
312175169723,ORD CITY,NE,31,6725000,,,,
312177169724,BLAIR CITY,NE,31,29801000,,,,
312177169725,FORT CALHOUN CITY,NE,31,1407000,,,,
312179169729,WAYNE CITY,NE,31,12677000,,,,
312185169737,YORK CITY,NE,31,19015000,,,,
321001130688,CHURCHILL COUNTY,NV,32,36457000,,,,
321003169979,CLARK COUNTY,NV,32,11396938000,,,,
321005169980,DOUGLAS COUNTY,NV,32,44202000,,,,
321007108904,ELKO COUNTY,NV,32,1062000,,,,
321009130689,ESMERALDA COUNTY,NV,32,809000,,,,
321013169982,HUMBOLDT COUNTY,NV,32,206000,,,,
321019190871,LYON COUNTY,NV,32,25607000,,,,
321021169984,MINERAL COUNTY,NV,32,5238000,,,,
321023169985,NYE COUNTY,NV,32,28176000,,,,
321027169986,PERSHING COUNTY,NV,32,12035000,,,,
321029211204,STOREY COUNTY,NV,32,8186000,,,,
321031193706,WASHOE COUNTY,NV,32,488245000,,,,
321033211385,WHITE PINE COUNTY,NV,32,7651000,,,,
322001130690,FALLON CITY,NV,32,10796000,,,,
322003108907,MESQUITE CITY,NV,32,13939000,,,,
322003130691,BOULDER CITY,NV,32,14004000,,,,
322003169987,HENDERSON CITY,NV,32,377426000,,,,
322003169988,LAS VEGAS CITY,NV,32,572729000,,,,
322003208734,NORTH LAS VEGAS CITY,NV,32,363656000,,,,
322007130692,ELKO CITY,NV,32,11878000,,,,
322007169990,WEST WENDOVER CITY,NV,32,11098000,,,,
322007183877,WELLS CITY,NV,32,386000,,,,
322013169991,WINNEMUCCA CITY,NV,32,16033000,,,,
322017139229,CALIENTE CITY,NV,32,1083000,,,,
322019213325,FERNLEY CITY,NV,32,55160000,,,,
322031108910,SPARKS CITY,NV,32,68188000,,,,
322031169993,RENO CITY,NV,32,507290000,,,,
322033130693,ELY CITY,NV,32,2122000,,,,
322510194943,CARSON CITY CITY,NV,32,147044000,,,,
331001130730,BELKNAP COUNTY,NH,33,1941000,,,,
331003193707,CARROLL COUNTY,NH,33,12165000,,,,
331005169994,CHESHIRE COUNTY,NH,33,38265000,,,,
331007169995,COOS COUNTY,NH,33,260000,,,,
331009108941,GRAFTON COUNTY,NH,33,13655000,,,,
331013169996,MERRIMACK COUNTY,NH,33,29540000,,,,
331015169997,ROCKINGHAM COUNTY,NH,33,4052000,,,,
331017202147,STRAFFORD COUNTY,NH,33,5778000,,,,
331019204916,SULLIVAN COUNTY,NH,33,2300000,,,,
332001169998,LACONIA CITY,NH,33,23092000,,,,
332005169999,KEENE CITY,NH,33,24440000,,,,
332007130732,BERLIN CITY,NH,33,16467000,,,,
332009170000,LEBANON CITY,NH,33,35222000,,,,
332011108944,NASHUA CITY,NH,33,324644000,,,,
332011170001,MANCHESTER CITY,NH,33,448227000,,,,
332013183890,FRANKLIN CITY,NH,33,12167000,,,,
332013204917,CONCORD CITY,NH,33,74412000,,,,
332015170002,PORTSMOUTH CITY,NH,33,270007000,,,,
332017170003,ROCHESTER CITY,NH,33,119451000,,,,
332017202148,DOVER CITY,NH,33,162563000,,,,
332017211223,SOMERSWORTH CITY,NH,33,24276000,,,,
332019208735,CLAREMONT CITY,NH,33,13642000,,,,
333001130733,MEREDITH TOWN,NH,33,10807000,,,,
333001170005,GILFORD TOWN,NH,33,2208000,,,,
333001190878,BELMONT TOWN,NH,33,3976000,,,,
333001208736,BARNSTEAD TOWN,NH,33,85000,,,,
333003183963,WOLFEBORO TOWN,NH,33,8162000,,,,
333003208740,OSSIPEE TOWN,NH,33,102000,,,,
333005130736,JAFFREY TOWN,NH,33,12998000,,,,
333005170019,RICHMOND TOWN,NH,33,816000,,,,
333009170034,ASHLAND TOWN,NH,33,129000,,,,
333009170040,HEBRON TOWN,NH,33,448000,,,,
333009170041,LITTLETON TOWN,NH,33,2809000,,,,
333009170045,WENTWORTH TOWN,NH,33,2000,,,,
333009186519,LINCOLN TOWN,NH,33,3772000,,,,
333009212064,HANOVER TOWN,NH,33,7591000,,,,
333011130745,BEDFORD TOWN,NH,33,17425000,,,,
333011130747,HUDSON TOWN,NH,33,10583000,,,,
333011130749,WEARE TOWN,NH,33,2014000,,,,
333011170056,MERRIMACK TOWN,NH,33,17235000,,,,
333013130752,HOPKINTON TOWN,NH,33,4536000,,,,
333013170069,PEMBROKE TOWN,NH,33,2166000,,,,
333013208748,HOOKSETT TOWN,NH,33,5057000,,,,
333015108968,KENSINGTON TOWN,NH,33,229000,,,,
333015170075,EXETER TOWN,NH,33,66534000,,,,
333015170078,NEWMARKET TOWN,NH,33,130000,,,,
333015170082,SALEM TOWN,NH,33,13698000,,,,
333015170084,WINDHAM TOWN,NH,33,148000,,,,
333015183957,ATKINSON TOWN,NH,33,425000,,,,
333015186522,STRATHAM TOWN,NH,33,3015000,,,,
333015190883,RAYMOND TOWN,NH,33,2458000,,,,
333015193718,DERRY TOWN,NH,33,10025000,,,,
333015193719,LONDONDERRY TOWN,NH,33,9376000,,,,
333015208751,EPPING TOWN,NH,33,7472000,,,,
333017170089,NEW DURHAM TOWN,NH,33,75000,,,,
333019130765,SUNAPEE TOWN,NH,33,3015000,,,,
341001183765,ATLANTIC COUNTY,NJ,34,264349000,,,,
341003170097,BERGEN COUNTY,NJ,34,1170193000,,,,
341005130806,BURLINGTON COUNTY,NJ,34,321713000,,,,
341007170098,CAMDEN COUNTY,NJ,34,130735000,,,,
341009170099,CAPE MAY COUNTY,NJ,34,191005000,,,,
341011170100,CUMBERLAND COUNTY,NJ,34,289056000,,,,
341013109037,ESSEX COUNTY,NJ,34,725600000,,,,
341015170101,GLOUCESTER COUNTY,NJ,34,227591000,,,,
341017170102,HUDSON COUNTY,NJ,34,1080010000,,,,
341021170103,MERCER COUNTY,NJ,34,826757000,,,,
341023170104,MIDDLESEX COUNTY,NJ,34,726784000,,,,
341025130808,MONMOUTH COUNTY,NJ,34,387845000,,,,
341027109043,MORRIS COUNTY,NJ,34,382501000,,,,
341029109044,OCEAN COUNTY,NJ,34,460874000,,,,
341031130809,PASSAIC COUNTY,NJ,34,282646000,,,,
341033193723,SALEM COUNTY,NJ,34,23256000,,,,
341035183766,SOMERSET COUNTY,NJ,34,354523000,,,,
341037109049,SUSSEX COUNTY,NJ,34,122960000,,,,
341039194928,UNION COUNTY,NJ,34,414573000,,,,
341041208755,WARREN COUNTY,NJ,34,14785000,,,,
342001109056,SOMERS POINT CITY,NJ,34,1008000,,,,
342001130810,ATLANTIC CITY CITY,NJ,34,321832000,,,,
342001170105,BRIGANTINE CITY,NJ,34,33000000,,,,
342001193724,VENTNOR CITY CITY,NJ,34,39010000,,,,
342001208757,MARGATE CITY,NJ,34,40053000,,,,
342003109058,ENGLEWOOD CITY,NJ,34,63630000,,,,
342003109062,LITTLE FERRY BOROUGH,NJ,34,14385000,,,,
342003130815,BERGENFIELD BOROUGH,NJ,34,8193000,,,,
342003170116,EDGEWATER BOROUGH,NJ,34,37855000,,,,
342003170131,OLD TAPPAN BOROUGH,NJ,34,3784000,,,,
342003170132,PARK RIDGE BOROUGH,NJ,34,4492000,,,,
342003170135,RIDGEFIELD PARK VILLAGE,NJ,34,1155000,,,,
342003184024,HACKENSACK CITY,NJ,34,137040000,,,,
342003186536,NORTH ARLINGTON BOROUGH,NJ,34,6839000,,,,
342003208759,WESTWOOD BOROUGH,NJ,34,5716000,,,,
342003225449,PARAMUS BOROUGH,NJ,34,5506000,,,,
342005170141,BURLINGTON CITY,NJ,34,6666000,,,,
342007170146,CAMDEN CITY,NJ,34,32591000,,,,
342007170155,PINE HILL BOROUGH,NJ,34,7678000,,,,
342009170158,AVALON BOROUGH,NJ,34,10717000,,,,
342009186539,OCEAN CITY CITY,NJ,34,148495000,,,,
342011170164,VINELAND CITY,NJ,34,212481000,,,,
342013130835,NEWARK CITY,NJ,34,213422000,,,,
342013170167,EAST ORANGE CITY,NJ,34,99350000,,,,
342013170169,ROSELAND BOROUGH,NJ,34,555000,,,,
342015109086,NEWFIELD BOROUGH,NJ,34,357000,,,,
342017109091,UNION CITY CITY,NJ,34,68234000,,,,
342017130839,HOBOKEN CITY,NJ,34,85020000,,,,
342017170180,WEST NEW YORK TOWN,NJ,34,36814000,,,,
342017193734,JERSEY CITY CITY,NJ,34,528452000,,,,
342017204930,SECAUCUS TOWN,NJ,34,21678000,,,,
342017208765,BAYONNE CITY,NJ,34,149109000,,,,
342021109096,TRENTON CITY,NJ,34,106781000,,,,
342023193736,NEW BRUNSWICK CITY,NJ,34,369096000,,,,
342025109102,BRADLEY BEACH BOROUGH,NJ,34,6850000,,,,
342025130848,BELMAR BOROUGH,NJ,34,27421000,,,,
342025130854,KEANSBURG BOROUGH,NJ,34,15002000,,,,
342025170198,ASBURY PARK CITY,NJ,34,29065000,,,,
342025170202,OCEANPORT BOROUGH,NJ,34,22239000,,,,
342025170203,RED BANK BOROUGH,NJ,34,30748000,,,,
342027109109,DOVER TOWN,NJ,34,65000,,,,
342027130859,BUTLER BOROUGH,NJ,34,2182000,,,,
342027170212,MADISON BOROUGH,NJ,34,12185000,,,,
342027170213,MORRISTOWN TOWN,NJ,34,41344000,,,,
342029109117,SEASIDE HEIGHTS BOROUGH,NJ,34,17634000,,,,
342031109121,WOODLAND PARK BOROUGH,NJ,34,25240000,,,,
342031130867,PASSAIC CITY,NJ,34,31843000,,,,
342031184046,PATERSON CITY,NJ,34,92265000,,,,
342033170234,SALEM CITY,NJ,34,8159000,,,,
342035130869,NORTH PLAINFIELD BOROUGH,NJ,34,15512000,,,,
342037109124,BRANCHVILLE BOROUGH,NJ,34,4084000,,,,
342037170239,FRANKLIN BOROUGH,NJ,34,2419000,,,,
342039130872,PLAINFIELD CITY,NJ,34,20951000,,,,
342039130873,SUMMIT CITY,NJ,34,66307000,,,,
342039204933,ELIZABETH CITY,NJ,34,171340000,,,,
343001184025,HAMILTON TOWNSHIP,NJ,34,5625000,,,,
343003170254,LYNDHURST TOWNSHIP,NJ,34,64600000,,,,
343003170255,RIVER VALE TOWNSHIP,NJ,34,14376000,,,,
343003212068,MAHWAH TOWNSHIP,NJ,34,30158000,,,,
343005170261,EDGEWATER PARK TOWNSHIP,NJ,34,8460000,,,,
343005170267,SOUTHAMPTON TOWNSHIP,NJ,34,2050000,,,,
343005170268,TABERNACLE TOWNSHIP,NJ,34,9852000,,,,
343005190902,CHESTERFIELD TOWNSHIP,NJ,34,6820000,,,,
343007184021,CHERRY HILL TOWNSHIP,NJ,34,77800000,,,,
343007193745,PENNSAUKEN TOWNSHIP,NJ,34,673000,,,,
343009170274,LOWER TOWNSHIP,NJ,34,26325000,,,,
343013109142,BLOOMFIELD TOWNSHIP,NJ,34,76946000,,,,
343013130886,NUTLEY TOWNSHIP,NJ,34,3842000,,,,
343013130888,IRVINGTON TOWNSHIP,NJ,34,8579000,,,,
343013170283,SOUTH ORANGE VILLAGE TOWNSHIP,NJ,34,4023000,,,,
343013170285,MONTCLAIR TOWNSHIP,NJ,34,63750000,,,,
343013170290,ORANGE CITY TOWNSHIP,NJ,34,34396000,,,,
343013225643,CEDAR GROVE TOWNSHIP,NJ,34,7641000,,,,
343015109148,WEST DEPTFORD TOWNSHIP,NJ,34,67965000,,,,
343017130892,NORTH BERGEN TOWNSHIP,NJ,34,110512000,,,,
343019170302,FRANKLIN TOWNSHIP,NJ,34,320000,,,,
343021184026,HAMILTON TOWNSHIP,NJ,34,33827000,,,,
343023130896,PISCATAWAY TOWNSHIP,NJ,34,79750000,,,,
343023130897,WOODBRIDGE TOWNSHIP,NJ,34,74708000,,,,
343023170312,EDISON TOWNSHIP,NJ,34,16566000,,,,
343023184037,SOUTH BRUNSWICK TOWNSHIP,NJ,34,124529000,,,,
343025170315,MANALAPAN TOWNSHIP,NJ,34,14040000,,,,
343025170316,MARLBORO TOWNSHIP,NJ,34,54232000,,,,
343025170317,MIDDLETOWN TOWNSHIP,NJ,34,13710000,,,,
343025184032,OCEAN TOWNSHIP,NJ,34,43111000,,,,
343025225644,NEPTUNE TOWNSHIP,NJ,34,36350000,,,,
343027109160,ROCKAWAY TOWNSHIP,NJ,34,7120000,,,,
343027170322,DENVILLE TOWNSHIP,NJ,34,21304000,,,,
343027186567,HANOVER TOWNSHIP,NJ,34,8661000,,,,
343027193751,PARSIPPANY-TROY HILLS TOWNSHIP,NJ,34,6642000,,,,
343029130903,TOMS RIVER TOWNSHIP,NJ,34,113768000,,,,
343029193752,BARNEGAT TOWNSHIP,NJ,34,6854000,,,,
343029204936,LACEY TOWNSHIP,NJ,34,4313000,,,,
343029208783,LAKEWOOD TOWNSHIP,NJ,34,46960000,,,,
343029208784,MANCHESTER TOWNSHIP,NJ,34,22325000,,,,
343031109165,WAYNE TOWNSHIP,NJ,34,47267000,,,,
343033109167,CARNEYS POINT TOWNSHIP,NJ,34,3548000,,,,
343035186570,FRANKLIN TOWNSHIP,NJ,34,96129000,,,,
343039212655,UNION TOWNSHIP,NJ,34,61559000,,,,
351001208788,BERNALILLO COUNTY,NM,35,206030000,,,,
351003170363,CATRON COUNTY,NM,35,1149000,,,,
351005131017,CHAVES COUNTY,NM,35,496000,,,,
351006186594,CIBOLA COUNTY,NM,35,9142000,,,,
351007109313,COLFAX COUNTY,NM,35,10728000,,,,
351009170364,CURRY COUNTY,NM,35,14866000,,,,
351011170365,DE BACA COUNTY,NM,35,2975000,,,,
351013131018,DONA ANA COUNTY,NM,35,10385000,,,,
351015170366,EDDY COUNTY,NM,35,1055000,,,,
351017109314,GRANT COUNTY,NM,35,10663000,,,,
351019170367,GUADALUPE COUNTY,NM,35,200000,,,,
351023131019,HIDALGO COUNTY,NM,35,2929000,,,,
351027170368,LINCOLN COUNTY,NM,35,19735000,,,,
351028170369,LOS ALAMOS COUNTY,NM,35,65013000,,,,
351029131020,LUNA COUNTY,NM,35,16606000,,,,
351031170370,MCKINLEY COUNTY,NM,35,5335000,,,,
351035131021,OTERO COUNTY,NM,35,62927000,,,,
351037170371,QUAY COUNTY,NM,35,1145000,,,,
351041170373,ROOSEVELT COUNTY,NM,35,6214000,,,,
351043131022,SANDOVAL COUNTY,NM,35,46997000,,,,
351045213102,SAN JUAN COUNTY,NM,35,27575000,,,,
351047170374,SAN MIGUEL COUNTY,NM,35,6620000,,,,
351049170375,SANTA FE COUNTY,NM,35,175920000,,,,
351053131023,SOCORRO COUNTY,NM,35,10324000,,,,
351055109317,TAOS COUNTY,NM,35,33739000,,,,
351057170376,TORRANCE COUNTY,NM,35,926000,,,,
351061131024,VALENCIA COUNTY,NM,35,13112000,,,,
352001170378,ALBUQUERQUE CITY,NM,35,1306313000,,,,
352001170379,LOS RANCHOS DE ALBUQUERQUE VILLAGE,NM,35,1490000,,,,
352005193758,ROSWELL CITY,NM,35,69889000,,,,
352006131041,GRANTS CITY,NM,35,79000,,,,
352007109319,RATON CITY,NM,35,6084000,,,,
352007131027,ANGEL FIRE VILLAGE,NM,35,2925000,,,,
352009170382,CLOVIS CITY,NM,35,16754000,,,,
352013208793,LAS CRUCES CITY,NM,35,290776000,,,,
352013225420,ANTHONY CITY,NM,35,2130000,,,,
352015131029,HOPE VILLAGE,NM,35,19000,,,,
352015170385,CARLSBAD CITY,NM,35,28362000,,,,
352015193759,ARTESIA CITY,NM,35,10155000,,,,
352017131030,BAYARD CITY,NM,35,1388000,,,,
352017190924,SILVER CITY TOWN,NM,35,17448000,,,,
352025131031,HOBBS CITY,NM,35,23296000,,,,
352025208796,LOVINGTON CITY,NM,35,11993000,,,,
352027170391,CAPITAN VILLAGE,NM,35,292000,,,,
352027170393,RUIDOSO DOWNS CITY,NM,35,1018000,,,,
352027186596,RUIDOSO VILLAGE,NM,35,30765000,,,,
352029204942,DEMING CITY,NM,35,11886000,,,,
352031109325,GALLUP CITY,NM,35,16939000,,,,
352035170396,ALAMOGORDO CITY,NM,35,27456000,,,,
352035170397,TULAROSA VILLAGE,NM,35,2684000,,,,
352037131033,TUCUMCARI CITY,NM,35,4666000,,,,
352039131034,CHAMA VILLAGE,NM,35,2722000,,,,
352039170400,ESPANOLA CITY,NM,35,11353000,,,,
352041170401,PORTALES CITY,NM,35,20706000,,,,
352041170402,CAUSEY VILLAGE,NM,35,167000,,,,
352043170404,RIO RANCHO CITY,NM,35,168736000,,,,
352043202185,BERNALILLO TOWN,NM,35,6784000,,,,
352045170406,FARMINGTON CITY,NM,35,125038000,,,,
352045184186,AZTEC CITY,NM,35,5235000,,,,
352045184187,BLOOMFIELD CITY,NM,35,7526000,,,,
352047170407,LAS VEGAS CITY,NM,35,9752000,,,,
352049109329,SANTA FE CITY,NM,35,214831000,,,,
352049170408,EDGEWOOD TOWN,NM,35,5455000,,,,
352051193761,TRUTH OR CONSEQUENCES CITY,NM,35,55892000,,,,
352053184188,SOCORRO CITY,NM,35,5913000,,,,
352055208798,TAOS TOWN,NM,35,4485000,,,,
352061170413,BELEN CITY,NM,35,13297000,,,,
352061208801,LOS LUNAS VILLAGE,NM,35,34612000,,,,
361001109457,ALBANY COUNTY,NY,36,301080000,,,,
361007131191,BROOME COUNTY,NY,36,54140000,,,,
361011208802,CAYUGA COUNTY,NY,36,46970000,,,,
361013170416,CHAUTAUQUA COUNTY,NY,36,65231000,,,,
361015131192,CHEMUNG COUNTY,NY,36,37228000,,,,
361019193763,CLINTON COUNTY,NY,36,40030000,,,,
361023208803,CORTLAND COUNTY,NY,36,23275000,,,,
361025213195,DELAWARE COUNTY,NY,36,4145000,,,,
361027170418,DUTCHESS COUNTY,NY,36,260435000,,,,
361029170419,ERIE COUNTY,NY,36,674096000,,,,
361031109463,ESSEX COUNTY,NY,36,14850000,,,,
361033131193,FRANKLIN COUNTY,NY,36,25006000,,,,
361039190952,GREENE COUNTY,NY,36,40845000,,,,
361045170423,JEFFERSON COUNTY,NY,36,17037000,,,,
361051194483,LIVINGSTON COUNTY,NY,36,27326000,,,,
361055186625,MONROE COUNTY,NY,36,644720000,,,,
361059170425,NASSAU COUNTY,NY,36,3740419000,,,,
361063170427,NIAGARA COUNTY,NY,36,55685000,,,,
361065170428,ONEIDA COUNTY,NY,36,445665000,,,,
361067202191,ONONDAGA COUNTY,NY,36,706241000,,,,
361069131196,ONTARIO COUNTY,NY,36,18305000,,,,
361071170429,ORANGE COUNTY,NY,36,240806000,,,,
361075170431,OSWEGO COUNTY,NY,36,4405000,,,,
361077194484,OTSEGO COUNTY,NY,36,1000000,,,,
361079194485,PUTNAM COUNTY,NY,36,66778000,,,,
361083170432,RENSSELAER COUNTY,NY,36,124739000,,,,
361087131197,ROCKLAND COUNTY,NY,36,482600000,,,,
361089170433,ST LAWRENCE COUNTY,NY,36,24995000,,,,
361091190953,SARATOGA COUNTY,NY,36,60730000,,,,
361093109473,SCHENECTADY COUNTY,NY,36,80135000,,,,
361099170436,SENECA COUNTY,NY,36,23894000,,,,
361101204948,STEUBEN COUNTY,NY,36,13568000,,,,
361103170437,SUFFOLK COUNTY,NY,36,2660901000,,,,
361105131198,SULLIVAN COUNTY,NY,36,168090000,,,,
361111170438,ULSTER COUNTY,NY,36,142259000,,,,
361113131199,WARREN COUNTY,NY,36,29090000,,,,
361115170439,WASHINGTON COUNTY,NY,36,9696000,,,,
361119194486,WESTCHESTER COUNTY,NY,36,2308479000,,,,
362001170440,ALBANY CITY,NY,36,99945000,,,,
362001194795,COHOES CITY,NY,36,12885000,,,,
362001204949,MENANDS VILLAGE,NY,36,3390000,,,,
362003170448,WELLSVILLE VILLAGE,NY,36,3745000,,,,
362007170449,BINGHAMTON CITY,NY,36,180362000,,,,
362009170457,OLEAN CITY,NY,36,31642000,,,,
362009186630,LITTLE VALLEY VILLAGE,NY,36,2896000,,,,
362011170460,AUBURN CITY,NY,36,46898000,,,,
362013194806,JAMESTOWN CITY,NY,36,20870000,,,,
362015131211,ELMIRA CITY,NY,36,26459000,,,,
362019208814,PLATTSBURGH CITY,NY,36,18305000,,,,
362021131216,HUDSON CITY,NY,36,10224000,,,,
362025190958,WALTON VILLAGE,NY,36,4881000,,,,
362027131220,BEACON CITY,NY,36,52900000,,,,
362027212071,POUGHKEEPSIE CITY,NY,36,40956000,,,,
362029131225,LACKAWANNA CITY,NY,36,4748000,,,,
362029186634,BUFFALO CITY,NY,36,354302000,,,,
362037109507,BATAVIA CITY,NY,36,7480000,,,,
362037170504,LE ROY VILLAGE,NY,36,2475000,,,,
362045131234,MANNSVILLE VILLAGE,NY,36,841000,,,,
362051194804,DANSVILLE VILLAGE,NY,36,9824000,,,,
362055131239,ROCHESTER CITY,NY,36,198500000,,,,
362055208824,EAST ROCHESTER VILLAGE,NY,36,9092000,,,,
362059109521,FREEPORT VILLAGE,NY,36,66891000,,,,
362059131244,GARDEN CITY VILLAGE,NY,36,37330000,,,,
362059131248,LONG BEACH CITY,NY,36,170619000,,,,
362059131254,VALLEY STREAM VILLAGE,NY,36,21040000,,,,
362059170543,GLEN COVE CITY,NY,36,48568000,,,,
362059170546,HEMPSTEAD VILLAGE,NY,36,28240000,,,,
362059170553,MALVERNE VILLAGE,NY,36,7020000,,,,
362059186644,ROCKVILLE CENTRE VILLAGE,NY,36,51390000,,,,
362059208834,ROSLYN ESTATES VILLAGE,NY,36,470000,,,,
362059208835,UPPER BROOKVILLE VILLAGE,NY,36,1415000,,,,
362061194805,NEW YORK CITY,NY,36,131148670000,,,,
362063194798,NIAGARA FALLS CITY,NY,36,39605000,,,,
362063194808,LOCKPORT CITY,NY,36,10411000,,,,
362065170571,ROME CITY,NY,36,66511000,,,,
362065194800,UTICA CITY,NY,36,36641000,,,,
362067170582,SYRACUSE CITY,NY,36,214712000,,,,
362071109557,KIRYAS JOEL VILLAGE,NY,36,54881000,,,,
362071170592,HIGHLAND FALLS VILLAGE,NY,36,3295000,,,,
362071170594,NEWBURGH CITY,NY,36,56807000,,,,
362071190970,PORT JERVIS CITY,NY,36,15497000,,,,
362071208841,MONROE VILLAGE,NY,36,4290000,,,,
362071211394,MIDDLETOWN CITY,NY,36,59990000,,,,
362073131268,MEDINA VILLAGE,NY,36,8785000,,,,
362077170603,ONEONTA CITY,NY,36,21577000,,,,
362083131273,TROY CITY,NY,36,25176000,,,,
362083170607,RENSSELAER CITY,NY,36,2271000,,,,
362089170623,OGDENSBURG CITY,NY,36,34619000,,,,
362089170624,POTSDAM VILLAGE,NY,36,15511000,,,,
362093208850,SCHENECTADY CITY,NY,36,114228000,,,,
362095208851,COBLESKILL VILLAGE,NY,36,6069000,,,,
362097131285,BURDETT VILLAGE,NY,36,2689000,,,,
362101109572,BATH VILLAGE,NY,36,10293000,,,,
362103170652,PATCHOGUE VILLAGE,NY,36,6950000,,,,
